datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
20/09/2020,24,12.9,16.3,24,12.9,16.3,12.6,79.3,34.6,100,20.83,rain,0,0,29.9,14.8,291.8,1019.4,81.8,7.1,182.9,15.7,8,,2021-10-25T07:34:31,2021-10-25T19:06:18,0.67,Overcast,Cloudy skies throughout the day.,cloudy,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,76675099999"
21/09/2020,22.9,10.9,16.6,22.9,10.9,16.6,12,76.7,8.869,100,29.17,rain,0,0,31.3,29.1,40.4,1022.7,92,8.6,196.8,16.8,7,,2021-10-26T07:34:55,2021-10-26T19:05:42,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
22/09/2020,26,9.9,17.8,26,9.3,17.8,11.3,68.9,5.376,100,8.33,rain,0,0,33.8,18.4,14.7,1019.4,62.8,10.7,236.4,20.4,9,,2021-10-27T07:35:20,2021-10-27T19:05:07,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,76675099999,MMMX"
23/09/2020,24,9.1,16.8,24,9.1,16.8,10.7,69.7,0.29,100,8.33,rain,0,0,29.9,22,82.2,1019.5,70.9,8.5,252.5,21.7,9,,2021-10-28T07:35:45,2021-10-28T19:04:33,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,MMMX,76675099999"
24/09/2020,23.1,12.1,16.9,23.1,12.1,16.9,10.9,69.1,0.219,100,8.33,rain,0,0,23.8,24.2,35,1019.9,86.1,9.7,199.2,17.3,8,,2021-10-29T07:36:10,2021-10-29T19:04:00,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,MMMX,76675099999"
25/09/2020,21.4,9.1,16.1,21.4,9.1,16.1,11.2,74,23.8,100,8.33,rain,0,0,29.9,14.6,25.8,1019.6,80.3,8.4,204.2,17.6,7,,2021-10-30T07:36:36,2021-10-30T19:03:27,0.83,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
26/09/2020,25,11,17.1,25,11,17.1,12.3,74.3,14.673,100,12.5,rain,0,0,25.2,18.1,60.8,1017.6,75.8,6,198.7,17.3,8,,2021-10-31T06:37:03,2021-10-31T18:02:56,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999"
27/09/2020,25.7,9.5,17.1,25.7,9.5,17.1,11.1,71.7,2.089,100,16.67,rain,0,0,33.1,17.9,76.1,1017.4,71.2,8.5,249.1,21.4,9,,2021-11-01T06:37:30,2021-11-01T18:02:26,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76675099999,MMTO"
28/09/2020,25,11.6,18.2,25,11.6,18.2,9.3,62.1,1.1,100,4.17,rain,0,0,41,40.5,41.9,1017,67.2,12.5,244,20.9,9,,2021-11-02T06:37:58,2021-11-02T18:01:57,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76680099999,MMCB,remote,76675099999,MMTO"
29/09/2020,22,9,14.3,22,7.5,14.3,9.6,74.2,0.5,100,4.17,rain,0,0,34.2,27.7,13.7,1020.9,76.6,11.1,82.4,7.1,4,,2021-11-03T06:38:26,2021-11-03T18:01:30,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO"
30/09/2020,22,6.2,14.2,22,5.3,14,5.5,58.9,0.4,100,4.17,rain,0,0,23.4,18.4,351.2,1023.6,74.2,11.2,218.8,18.7,8,,2021-11-04T06:38:55,2021-11-04T18:01:03,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76675099999,MMMX,MMTO"
01/10/2020,25,8.1,14.9,25,6.4,14.7,4.6,54.4,0,0,0,,0,0,39.2,20.5,13.4,1020.4,28.7,13.2,292.3,25.2,10,,2021-11-05T06:39:24,2021-11-05T18:00:37,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
02/10/2020,19.4,4.7,12.7,19.4,2.7,12.4,2.3,50.8,0,0,0,,0,0,34.2,20.5,14.4,1022.6,15.5,15.6,303.5,26.4,10,,2021-11-06T06:39:54,2021-11-06T18:00:13,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
03/10/2020,23,5.1,15.1,23,2.5,14.9,6.1,58,0,0,0,,0,0,28.8,16.6,359.6,1021.2,58,13.2,258.8,22.3,10,,2021-11-07T06:40:24,2021-11-07T17:59:50,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
04/10/2020,21.1,11.1,15,21.1,11.1,15,5.7,56.1,0,0,0,,0,0,44.3,29,11.2,1021,48.2,12.4,287.2,24.9,10,,2021-11-08T06:40:55,2021-11-08T17:59:28,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76675099999,MMTO,MMMX"
05/10/2020,24,4.1,13.9,24,2.2,13.6,2.1,49.2,0,0,0,,0,0,31.3,25.8,4.7,1023,12.6,12.8,294.6,25.4,10,,2021-11-09T06:41:26,2021-11-09T17:59:07,0.17,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMMX,76675099999,MMTO"
06/10/2020,23,5.9,14.6,23,5,14.3,0.3,45.9,0,0,0,,0,0,33.1,22.3,359.5,1021.3,25.4,11.6,299.9,26,10,,2021-11-10T06:41:58,2021-11-10T17:58:47,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMMX,76675099999,MMTO"
07/10/2020,26,4.7,13.6,26,3.6,13.2,2.1,50.6,0,0,0,,0,0,31,18.1,326.9,1018.1,22.5,13.8,305.2,26.4,10,,2021-11-11T06:42:31,2021-11-11T17:58:29,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
08/10/2020,24.6,5.4,16.1,24.6,5.4,16.1,4,48.8,0,0,0,,0,0,30.2,19.5,9.4,1017.2,38.1,13.5,298.2,25.7,10,,2021-11-12T06:43:04,2021-11-12T17:58:12,0.27,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
09/10/2020,26,7.1,17.2,26,7.1,17.2,9.2,62.8,4.001,100,8.33,rain,0,0,27,20.5,42.3,1018.7,56.6,13.2,259,22.3,9,,2021-11-13T06:43:37,2021-11-13T17:57:56,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMTO,MMMX,76675099999"
10/10/2020,27,10.1,18,27.2,10.1,18.1,10.1,63.4,0,0,0,,0,0,33.1,14.9,126.8,1018.1,56.2,12,246.8,21.4,9,,2021-11-14T06:44:11,2021-11-14T17:57:42,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76675399999,76679399999,MMCB,76680099999,remote,MMMX,76675099999,MMTO"
11/10/2020,26.4,9.1,18.5,26.4,9.1,18.5,9.5,59.3,0.2,100,4.17,rain,0,0,26.6,42.3,70,1017.6,78.2,10.4,259.9,22.3,9,,2021-11-15T06:44:45,2021-11-15T17:57:28,0.37,Clear,Clear conditions throughout the day.,clear-day,"76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
12/10/2020,24.1,10.3,17.2,24.1,10.3,17.2,10.7,68.3,0.296,100,8.33,rain,0,0,28.8,22.3,250.2,1018.9,82.2,11.1,206.9,18,8,,2021-11-16T06:45:19,2021-11-16T17:57:17,0.41,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMTO,MMMX"
13/10/2020,25,8.1,15.6,25,8.1,15.6,10.4,74,0,0,0,,0,0,34.6,22.3,34.1,1020.3,77.7,7.7,216.7,18.8,8,,2021-11-17T06:45:54,2021-11-17T17:57:06,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,MMMX,76675099999"
14/10/2020,24.3,8,17.2,24.3,8,17.2,10.1,66.9,0.2,100,4.17,rain,0,0,35.6,20.5,12.3,1020.1,64.3,11.2,247.7,21.5,9,,2021-11-18T06:46:30,2021-11-18T17:56:57,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMMX,MMTO,76675099999"
15/10/2020,26.1,8.5,17.8,26.1,8.5,17.8,8.1,59.8,0,0,0,,0,0,40.3,25.9,19.3,1019.2,28.8,11.6,273.1,23.6,10,,2021-11-19T06:47:05,2021-11-19T17:56:49,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMMX,76675099999,MMTO"
16/10/2020,24,5.1,14.6,24,2.9,14.4,7.1,62.5,0.2,100,8.33,rain,0,0,44.3,29.4,17.7,1019.6,51.8,12.9,201.5,17.4,8,,2021-11-20T06:47:41,2021-11-20T17:56:42,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
17/10/2020,26,6.3,16,26,4.5,15.9,8.3,63.2,0,0,0,,0,0,29.5,20.3,19.7,1021.7,53.1,13.9,267.3,23.1,10,,2021-11-21T06:48:18,2021-11-21T17:56:37,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76675399999,76679399999,76680099999,MMCB,MMTO,MMMX,76675099999"
18/10/2020,27,7.9,15.7,27.1,7.9,15.7,9,68.9,19.412,100,16.67,rain,0,0,28.8,29.5,112.6,1019.6,44,10.4,245.5,21,9,,2021-11-22T06:48:54,2021-11-22T17:56:33,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76675099999,MMTO,MMMX"
19/10/2020,27,9.1,17,27.4,8.1,17,9.5,65.9,0.1,100,4.17,rain,0,0,35.6,25.7,23.2,1018.7,70.6,9.2,232.3,20.1,9,,2021-11-23T06:49:31,2021-11-23T17:56:30,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,MMMX,MMTO,76675099999"
20/10/2020,26,7,16.4,26,6.2,16.3,8.4,62.4,0,0,0,,0,0,33.5,22.3,30,1017,67.5,13,257.1,22.1,10,,2021-11-24T06:50:08,2021-11-24T17:56:28,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
21/10/2020,26,7.9,17.1,26,6.3,17,6.6,56.2,0,0,0,,0,0,34.6,24.1,2.6,1018.7,57.2,12.5,259.8,22.3,9,,2021-11-25T06:50:45,2021-11-25T17:56:28,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
22/10/2020,27,8.2,16.7,27.1,8.2,16.7,5.4,53.6,0,0,0,,0,0,36.4,18.4,13.8,1018.7,36.5,13.6,276.8,23.9,10,,2021-11-26T06:51:23,2021-11-26T17:56:30,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76675099999,MMTO,MMMX"
23/10/2020,24,7,16.2,24,6.3,16.1,1.7,43.1,0,0,0,,0,0,45.7,29.5,31.4,1019.2,21.1,12.9,284,24.5,10,,2021-11-27T06:52:00,2021-11-27T17:56:32,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMMX,76675099999,MMTO"
24/10/2020,24,6,15.6,24,3.9,15.5,1.2,40,0,0,0,,0,0,36.4,25.9,9.7,1022.3,23.8,13.7,282.6,24.4,10,,2021-11-28T06:52:38,2021-11-28T17:56:36,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
25/10/2020,24.2,2.1,15.5,24.2,2.1,15.3,1.5,45.4,0,0,0,,0,0,29.9,18.4,13.8,1018.6,31.3,13,268.3,24,10,,2021-11-29T06:53:15,2021-11-29T17:56:41,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,MMMX,76675099999"
26/10/2020,27,3,16.6,26.9,3,16.4,2.2,44.4,0,0,0,,0,0,24.8,16.5,72.3,1017.1,40.8,13.2,282.7,24.3,10,,2021-11-30T06:53:53,2021-11-30T17:56:48,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
27/10/2020,26.1,4.1,16.5,26.1,4.1,16.4,4.7,49.8,0,0,0,,0,0,25.2,22,107.5,1017.1,54.4,10.3,253.3,21.8,10,,2021-12-01T06:54:31,2021-12-01T17:56:56,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
28/10/2020,26,6.1,17.9,26,4.5,17.8,8.6,58,0,0,0,,0,0,25.2,22.2,113.3,1015.9,43.8,10.2,218.2,18.8,8,,2021-12-02T06:55:08,2021-12-02T17:57:05,0.95,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMMX,76675099999,MMTO"
29/10/2020,23.8,8,16.6,23.8,8,16.6,7,57.8,0.1,100,4.17,rain,0,0,41.8,18.4,31.9,1018.2,62.2,9.2,193.6,16.8,7,,2021-12-03T06:55:46,2021-12-03T17:57:15,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76675399999,76679399999,MMCB,MMTO,MMMX"
30/10/2020,27,8.9,16.7,26.9,8.1,16.6,7.4,56.6,0,0,0,,0,0,31,22.2,339.8,1022.5,66.1,11.9,223.4,19.2,9,,2021-12-04T06:56:24,2021-12-04T17:57:26,0,Clear,Clear conditions throughout the day.,clear-day,"76675399999,76679399999,MMCB,remote,MMMX,MMTO"
31/10/2020,25.8,8,16.6,25.8,6.7,16.6,8.2,60.4,0,0,0,,0,0,28.8,27.7,70.2,1019.1,37.5,10.5,228.2,19.7,8,,2021-12-05T06:57:01,2021-12-05T17:57:39,0.05,Clear,Clear conditions throughout the day.,clear-day,"76675399999,76679399999,MMCB,remote,MMTO,MMMX"
01/11/2020,22.5,9.1,14.6,22.5,7.3,14.4,6.5,61.1,0,0,0,,0,0,53.3,23.8,30.8,1021.5,20.2,16.9,233.3,20.3,9,,2021-12-06T06:57:38,2021-12-06T17:57:53,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
02/11/2020,21,4.1,11.9,21,0.9,11.2,1.9,53.8,0,0,0,,0,0,41.8,27.6,9.4,1028.1,19.9,14.5,252.6,22,9,,2021-12-07T06:58:15,2021-12-07T17:58:08,0.12,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
03/11/2020,21.1,4.3,13,21.1,4.3,12.7,4.3,58.4,0,0,0,,0,0,40.7,18.4,18.3,1024.8,30.3,15.4,218.3,18.8,9,,2021-12-08T06:58:52,2021-12-08T17:58:25,0.15,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMMX,76675099999,MMTO"
04/11/2020,24,2.1,13,24,2.1,12.7,2.8,57.6,0,0,0,,0,0,35.3,20.1,350.4,1022.5,11.4,11.5,269,23.2,9,,2021-12-09T06:59:29,2021-12-09T17:58:42,0.18,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,MMMX,76675099999"
05/11/2020,24.9,3.8,13.1,24.9,2.1,12.6,3.7,58.2,0,0,0,,0,0,43.6,18.4,347,1022,40.4,10.4,265.3,23,9,,2021-12-10T07:00:05,2021-12-10T17:59:01,0.25,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,MMMX,76675099999"
06/11/2020,28,2.9,13.2,27.2,2.5,12.9,5.8,65,0,0,0,,0,0,25.9,13,351.3,1017.7,46.3,8.9,234.9,20.3,9,,2021-12-11T07:00:41,2021-12-11T17:59:21,0.25,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMTO,MMMX"
07/11/2020,23.5,6.1,14.6,23.5,6.1,14.5,7,64.9,0,0,0,,0,0,21.2,18.4,77.2,1017.7,31.2,8.9,203.8,17.6,7,,2021-12-12T07:01:16,2021-12-12T17:59:42,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
08/11/2020,25.1,7.1,16.9,25.1,7.1,16.8,6.1,52.5,0,0,0,,0,0,27.7,18.3,68.3,1019.5,19.3,11.3,237.4,20.5,9,,2021-12-13T07:01:51,2021-12-13T18:00:04,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMMX,MMTO,76675099999"
09/11/2020,25.1,3.9,16.1,25.1,3.9,16,4.8,51.6,0,0,0,,0,0,29.2,11.4,37,1019.3,28.4,11.6,260.3,22.5,9,,2021-12-14T07:02:25,2021-12-14T18:00:27,0.35,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,76675099999,MMMX"
10/11/2020,28,4.1,16.6,27.6,4.1,16.5,4.1,49.1,0,0,0,,0,0,30.6,12.5,30.9,1015,0.8,10.3,259.7,22.5,9,,2021-12-15T07:03:00,2021-12-15T18:00:51,0.38,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76675099999,MMTO,MMMX"
11/11/2020,26.1,9.9,18.6,26.1,9,18.6,5.5,43.9,0,0,0,,0,0,22.7,20,99.9,1018.3,2.9,11,242.6,21,9,,2021-12-16T07:03:33,2021-12-16T18:01:16,0.42,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
12/11/2020,26,6.1,17.2,26,6.1,17.2,5.3,51.2,0,0,0,,0,0,27.7,16.5,29.2,1018.8,6.1,10.3,255.1,22.2,9,,2021-12-17T07:04:06,2021-12-17T18:01:42,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,76675099999,MMMX"
13/11/2020,27.1,8.9,18.2,26.2,7.5,18.1,3,38.7,0,0,0,,0,0,24.8,20.5,73.4,1018.6,2.9,13,251.4,21.8,9,,2021-12-18T07:04:38,2021-12-18T18:02:09,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76675099999,MMTO,MMMX"
14/11/2020,26.6,3.1,16,26.6,3.1,16,4.6,51.1,0,0,0,,0,0,28.4,20.5,144.4,1020.1,13.1,10.5,245.9,21.2,9,,2021-12-19T07:05:10,2021-12-19T18:02:37,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
15/11/2020,24,10,16.5,24,9.1,16.5,3.7,47.6,0,0,0,,0,0,54,35.3,34.7,1018.9,9.2,12.6,252.8,21.7,9,,2021-12-20T07:05:41,2021-12-20T18:03:06,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76675099999,MMMX,MMTO"
16/11/2020,29,3.1,14,27.5,1,13.6,5.1,58.5,0,0,0,,0,0,42.8,22.3,3.6,1024.2,36.4,14.6,246.6,21.2,9,,2021-12-21T07:06:11,2021-12-21T18:03:36,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,MMMX,76675099999"
17/11/2020,19.4,11,14.5,19.4,11,14.5,6.4,59.3,1.1,100,25,rain,0,0,45.4,25.7,17.2,1026.8,88.9,14.8,93.2,8.1,5,,2021-12-22T07:06:40,2021-12-22T18:04:06,0.62,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMTO,76675099999,MMMX"
18/11/2020,24,7.8,12.2,24,5.7,11.7,6.7,70.2,0.3,100,12.5,rain,0,0,37.1,18.4,350.5,1025.7,77.7,13.2,69.4,6.2,3,,2021-12-23T07:07:09,2021-12-23T18:04:37,0.66,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,remote,76675099999,MMTO,MMMX"
19/11/2020,22.1,1,13.1,22.1,-0.7,12.8,4.4,58.8,0,0,0,,0,0,28.4,18.4,337.2,1024.8,19.6,14.9,236.6,20.5,9,,2021-12-24T07:07:37,2021-12-24T18:05:09,0.69,Clear,Clear conditions throughout the day.,clear-day,"76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
20/11/2020,19,5.1,14.2,19,4,14,8.2,68.4,0.1,100,4.17,rain,0,0,36,18.4,4.8,1024.2,87.6,11.3,130.9,11.3,6,,2021-12-25T07:08:04,2021-12-25T18:05:42,0.72,Clear,Clear conditions throughout the day.,clear-day,"76675399999,76679399999,MMCB,76680099999,remote,MMMX,MMTO,76675099999"
21/11/2020,29,12.1,15.7,28.2,12.1,15.7,8.8,64.9,0,0,0,,0,0,36,19.5,346.2,1023.8,84.2,13.6,120.1,10.3,5,,2021-12-26T07:08:30,2021-12-26T18:06:15,0.75,Clear,Clear conditions throughout the day.,clear-day,"76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
22/11/2020,22.9,6.8,13.7,22.9,5.2,13.4,5.2,62.2,0,0,0,,0,0,34.6,18.3,35.2,1022,22.2,11.8,230.3,19.7,9,,2021-12-27T07:08:55,2021-12-27T18:06:49,0.79,Clear,Clear conditions throughout the day.,clear-day,"76679399999,MMCB,76680099999,remote,MMTO,MMMX,76675099999"
23/11/2020,22.1,7.9,14,22.1,6,13.8,2.1,50.2,0,0,0,,0,0,26.3,13,350.6,1023.1,22.7,13.9,238,20.5,9,,2021-12-28T07:09:20,2021-12-28T18:07:24,0.83,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,76675099999"
24/11/2020,25.1,3.1,14.8,25.1,3.1,14.7,1.5,46.3,0,0,0,,0,0,30.6,18.4,11.3,1021.6,6.1,11.9,225.9,19.6,8,,2021-12-29T07:09:43,2021-12-29T18:07:59,0.86,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
25/11/2020,30,5,16.5,28.3,5,16.4,2.7,42.8,0,0,0,,0,0,36,14,13.1,1018.6,8.5,11.5,230.6,20.1,8,,2021-12-30T07:10:05,2021-12-30T18:08:35,0.9,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,76675099999,MMMX"
26/11/2020,26.1,3.7,16.7,26.1,3.7,16.7,0.6,38.7,0,0,0,,0,0,32.4,18.2,352.8,1020.8,28.3,12.6,236.8,20.6,8,,2021-12-31T07:10:26,2021-12-31T18:09:11,0.93,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,MMMX,76675099999"
27/11/2020,26.6,3.1,16.7,26.6,3.1,16.7,0.1,36.9,0,0,0,,0,0,28.8,11.1,355,1018.1,16.4,14.7,241,21,9,,2022-01-01T07:10:47,2022-01-01T18:09:47,0.96,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
28/11/2020,26,5.4,16.8,26,5.3,16.6,1.4,39.6,0,0,0,,0,0,24.5,13.1,51,1017.8,13,12.1,233.5,20.3,9,,2022-01-02T07:11:06,2022-01-02T18:10:24,0,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
29/11/2020,24.9,4,16.1,24.9,2.7,16,4.1,49.3,0,0,0,,0,0,24.1,24.1,37.7,1016.5,13.8,10,223.9,19.3,8,,2022-01-03T07:11:24,2022-01-03T18:11:02,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
30/11/2020,26,8,15.2,26,8,15.2,8.2,64.2,1.3,100,20.83,rain,0,0,28.8,25.9,303.7,1019.2,76.7,8.5,125.1,10.8,5,,2022-01-04T07:11:41,2022-01-04T18:11:40,0.06,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,MMTO,76675099999"
01/12/2020,25,9,14.7,25,8.5,14.6,6,58.1,0.011,100,4.17,rain,0,0,36,22.3,132.6,1019.7,80.1,11.2,158.4,13.6,6,,2022-01-05T07:11:57,2022-01-05T18:12:18,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
02/12/2020,22.9,7.1,15.8,22.9,7.1,15.8,5.4,53.1,0.189,100,8.33,rain,0,0,32.4,16.6,148.8,1019.6,65.8,13.8,189.7,16.4,8,,2022-01-06T07:12:11,2022-01-06T18:12:56,0.13,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
